Year,Name,College,POS,Height (in),Weight (lbs),40 Yard,Bench Press,Vert Leap (in),Broad Jump (in),Shuttle,3Cone,power_five,first_round
2016,Jimmy Bean,Oklahoma State,DE,77,264,,20,,,,,1,
2016,Emmanuel Ogbah,Oklahoma State,DE,76.25,273,4.63,20,35.5,121,4.5,7.26,1,
2016,Kevin Peterson,Oklahoma State,CB,70.38,181,4.58,14,35.5,121,4.31,6.94,1,
2015,James Castleman,Oklahoma State,DT,75,311,5.12,,,,,,1,
2015,Daniel Koenig,Oklahoma State,OT,78,300,5.3,,,,,,1,
2014,Justin Gilbert,Oklahoma State,CB,72.13,202,4.37,20,35.5,125,,6.92,1,
2014,Josh Stewart,Oklahoma State,WR,69.88,178,4.69,11,35,116,4.33,7.1,1,
2013,Joseph Randle,Oklahoma State,RB,72,204,4.63,,35,123,,,1,
2012,Justin Blackmon,Oklahoma State,WR,72.88,207,4.48,14,,,,,1,
2012,Jamie Blatnick,Oklahoma State,DE,75.13,263,4.81,28,32.5,112,4.2,7.22,1,
2012,Josh Cooper,Oklahoma State,WR,70.63,190,4.65,11,,,,,1,
2012,Markelle Martin,Oklahoma State,FS,72.75,207,4.47,19,,,,,1,
2012,Johnny Thomas,Oklahoma State,SS,70.38,206,4.57,20,35.5,123,4.25,7.01,1,
2012,Brandon Weeden,Oklahoma State,QB,75.5,221,4.89,,,,,,1,
2011,Ugo Chinasa,Oklahoma State,DE,76.88,264,4.63,22,28,117,4.39,7.07,1,
2011,Kendall Hunter,Oklahoma State,RB,67.25,199,4.46,24,35,122,4.21,6.74,1,
2011,Orie Lemon,Oklahoma State,ILB,72.75,242,4.87,27,30,113,4.4,7.45,1,
2011,Andrew McGee,Oklahoma State,CB,71.25,195,4.71,,34,117,,,1,
2010,Lucien Antoine,Oklahoma State,SS,72.5,215,4.62,28,32,120,4.47,7.38,1,
2010,Perrish Cox,Oklahoma State,CB,71.38,195,4.58,12,32.5,113,,,1,
2010,Russell Okung,Oklahoma State,OT,77.25,307,5.18,38,,,,,1,
2010,Zac Robinson,Oklahoma State,QB,74.5,214,4.68,,35,110,4.4,7.24,1,
2010,Keith Toston,Oklahoma State,RB,71.75,213,4.66,22,32,110,4.67,,1,
2009,Brandon Pettigrew,Oklahoma State,TE,77.38,263,4.8,22,33,118,4.37,7.12,1,
2008,Adarius Bowman,Oklahoma State,WR,74.88,223,4.77,14,,,,,1,
2008,Dantrell Savage,Oklahoma State,RB,68.25,187,4.6,13,32.5,117,,,1,
2007,Larry Brown,Oklahoma State,DT,74.63,297,5.24,22,27,108,4.81,7.67,1,
2007,Victor DeGrate,Oklahoma State,DE,74.63,249,4.8,19,,,,,1,
2007,Corey Hilliard,Oklahoma State,OT,77.25,308,5.34,28,27,106,4.65,7.45,1,
2007,Ryan McBean,Oklahoma State,DT,76.38,286,5.05,27,28,108,4.46,7.79,1,
2007,D'Juan Woods,Oklahoma State,WR,72.5,208,4.62,,36.5,120,4.34,6.89,1,
2005,Billy Bajema,Oklahoma State,TE,76.88,261,4.78,16,31.5,111,4.25,7.05,1,
2005,Vernand Morency,Oklahoma State,RB,69.6,212,4.51,19,33.5,108,4.12,7.02,1,
2005,Darrent Williams,Oklahoma State,CB,69,176,4.3,16,39,124,3.96,6.97,1,
2017,Josh Carraway,TCU,DE,75,242,4.74,25,29.5,120,4.42,7.2,1,
2017,Aviante Collins,TCU,OT,76.25,295,4.81,34,,,4.73,,1,
2016,Trevone Boykin,TCU,QB,72,212,4.77,,32,110,4.4,,1,
2016,Josh Doctson,TCU,WR,74,202,4.5,14,41,131,4.08,6.84,1,
2016,Derrick Kindred,TCU,SS,70,207,4.5,,37.5,123,4.29,7.05,1,
2016,Kolby Listenbee,TCU,WR,72,197,4.39,15,35.5,129,,,1,
2016,Halapoulivaati Vaitai,TCU,OT,78,320,5.26,23,29,113,5,8.26,1,
2015,Sam Carter,TCU,SS,73,216,4.63,,,,,,1,
2015,B.J. Catalon,TCU,RB,67.38,186,4.57,,36,114,4.15,6.9,1,
2015,Paul Dawson,TCU,ILB,72.13,235,4.93,21,28,109,4.49,,1,
2015,Tayo Fabuluje,TCU,OG,78.38,353,5.55,,29.5,,4.77,,1,
2015,Chris Hackett,TCU,FS,72.25,195,4.81,,32,110,4.2,7.12,1,
2015,Chucky Hunter,TCU,DT,73,298,5.12,,,,,,1,
2015,Matt Joeckel,TCU,QB,76,237,4.95,,,,,,1,
2015,Marcus Mallett,TCU,ILB,73,227,4.62,,,,,,1,
2015,Kevin White,TCU,CB,69.13,183,4.63,18,35.5,121,4.14,6.92,1,
2014,Jason Verrett,TCU,CB,69.5,189,4.38,,39,127,4,6.69,1,
2013,Josh Boyce,TCU,WR,71.13,206,4.38,22,34,131,4.1,6.68,1,
2013,Stansly Maponga,TCU,DE,73.88,256,4.78,30,,,,,1,
2013,Matthew Tucker,TCU,RB,72.38,221,4.55,17,35.5,118,,,1,
2012,Tank Carder,TCU,ILB,74.38,236,4.58,19,34.5,121,4.18,6.89,1,
2011,Marcus Cannon,TCU,OT,77,358,5.26,33,30.5,105,4.97,8.07,1,
2011,Andy Dalton,TCU,QB,74,215,4.83,,29.5,106,4.27,6.93,1,
2011,Wayne Daniels,TCU,OLB,72.25,260,5.03,,25,106,4.68,7.81,1,
2011,Jeremy Kerley,TCU,WR,69.5,189,4.56,16,34.5,120,,,1,
2011,Jimmy Young,TCU,WR,73,204,4.5,19,37,115,4.18,7.08,1,
2010,Jerry Hughes,TCU,OLB,73.75,255,4.65,26,34.5,118,4.15,6.99,1,
2010,Marshall Newhouse,TCU,OG,75.75,319,4.99,25,25,97,4.6,7.4,1,
2010,Daryl Washington,TCU,OLB,73.75,230,4.58,17,31,114,,,1,
2009,Stephen Hodge,TCU,OLB,71.63,234,4.59,22,35,115,4.34,7.21,1,
2009,Jason Phillips,TCU,ILB,72.75,239,4.6,20,34,120,4.32,,1,
2008,Brian Bonner,TCU,SS,70.88,196,4.69,17,31,113,4.43,7.21,1,
2008,Chase Ortiz,TCU,DE,74,249,4.91,24,29.5,108,4.23,7.03,1,
2008,David Roach,TCU,FS,72.38,210,4.56,16,38,123,4.15,6.88,1,
2007,Herb Taylor,TCU,OT,75.88,296,5.22,26,27,100,4.64,7.78,1,
2007,Marvin White,TCU,FS,73.3,199,4.56,17,33.5,,,,1,
2006,Cory Rodgers,TCU,WR,71.88,188,4.66,,33.5,110,4.19,7.37,1,
2006,Michael Toudouze,TCU,OT,77.75,303,5.12,23,26.5,100,4.7,7.45,1,
2005,Anthony Alabi,TCU,OT,77.13,310,5.23,18,32.5,100,4.6,7.62,1,
2005,Reggie Harrell,TCU,WR,74.75,214,4.61,,35,111,4.11,7.42,1,
2005,Martin Patterson,TCU,ILB,73.5,243,4.92,21,34,110,4.2,7.31,1,
2007,Ramonce Taylor,TCU,RB,70.13,195,4.5,,34,125,4.23,6.98,1,
2017,D'Onta Foreman,Texas,RB,72.25,233,,18,,,4.28,,1,
2016,Hassan Ridgeway,Texas,DT,75.38,303,5.02,24,32,113,4.82,8.28,1,
2015,Malcolm Brown,Texas,RB,71.38,224,4.62,19,34.5,117,4.15,6.86,1,
2015,Malcom Brown,Texas,DT,74.38,319,5.05,26,29.5,98,4.59,7.84,1,
2015,Quandre Diggs,Texas,CB,69.13,196,4.56,17,35.5,113,4.15,7.22,1,
2015,Steve Edmond,Texas,ILB,75,253,4.84,,,,,,1,
2015,Desmond Harrison,Texas,OT,80,318,5.39,,,,,,1,
2015,Jordan Hicks,Texas,OLB,73.38,236,4.68,20,38,124,4.15,6.78,1,
2015,Cedric Reed,Texas,DE,77.25,269,4.89,22,,,,,1,
2015,Jaxon Shipley,Texas,WR,73,193,4.54,,,,,,1,
2014,Mike Davis,Texas,WR,72,197,4.52,10,34,116,4.18,7,1,
2014,Jackson Jeffcoat,Texas,DE,75,247,4.63,18,36,123,4.18,6.97,1,
2013,Marquise Goodwin,Texas,WR,68.88,183,4.27,13,,132,,,1,
2013,Alex Okafor,Texas,DE,76.5,264,4.78,21,,,,,1,
2013,Kenny Vaccaro,Texas,FS,73,214,4.63,15,38,121,4.06,6.78,1,
2012,Emmanuel Acho,Texas,OLB,73.63,238,4.64,24,35.5,118,,,1,
2012,Kheeston Randall,Texas,DT,76.63,293,5,28,34,111,4.84,7.49,1,
2012,Keenan Robinson,Texas,ILB,75,242,4.72,27,35.5,120,,,1,
2012,Foswhitt Whittaker,Texas,RB,69,193,4.49,20,,,,,1,
2011,Sam Acho,Texas,OLB,73.63,262,4.67,23,33.5,112,4.32,6.69,1,
2011,Chykie Brown,Texas,CB,71.25,190,4.49,,36.5,120,4,6.5,1,
2011,Curtis Brown,Texas,CB,71.63,185,4.51,10,39.5,128,4,6.59,1,
2011,Kyle Hix,Texas,OT,78.88,319,5.44,24,32,104,4.78,7.77,1,
2011,Aaron Williams,Texas,CB,71.88,204,4.55,18,37.5,127,4.07,6.72,1,
2010,Lamarr Houston,Texas,DT,74.75,305,4.84,30,33.5,114,4.71,7.61,1,
2010,Sergio Kindle,Texas,OLB,74.88,250,4.65,25,36.5,118,4.53,7.26,1,
2010,Colt McCoy,Texas,QB,73.13,216,4.79,,,114,,,1,
2010,Roddrick Muckelroy,Texas,OLB,73.75,246,4.68,19,31,110,4.39,7.25,1,
2010,Jordan Shipley,Texas,WR,71.25,193,4.6,16,36.5,116,,,1,
2010,Earl Thomas,Texas,CB,70,202,4.43,21,,113,,,1,
2010,Adam Ulatoski,Texas,OG,78,300,5.52,24,26,,4.99,7.98,1,
2009,Quan Cosby,Texas,WR,68.63,196,4.5,,,,4.47,7.28,1,
2009,Roy Miller,Texas,DT,73.25,310,4.95,36,32,103,4.74,8.01,1,
2009,Chris Ogbonnaya,Texas,RB,71.75,220,4.57,19,35,111,4.29,6.85,1,
2009,Brian Orakpo,Texas,DE,75,263,4.63,31,39.5,,,,1,
2009,Ryan Palmer,Texas,CB,68.13,190,4.54,16,36.5,121,4.29,7.12,1,
2008,Jamaal Charles,Texas,RB,71,200,4.41,,30.5,122,4.22,6.8,1,
2008,Jermichael Finley,Texas,TE,76.5,243,4.86,20,27.5,117,4.38,7.15,1,
2008,Marcus Griffin,Texas,FS,70.25,201,4.81,13,31.5,119,4.32,7.09,1,
2008,Frank Okam,Texas,DT,76.5,347,5.36,32,23,104,4.95,8.07,1,
2008,Limas Sweed,Texas,WR,75.88,215,4.56,35,35,,,,1,
2007,Justin Blalock,Texas,OG,75.25,320,5.1,40,28.5,101,4.72,7.75,1,
2007,Tarell Brown,Texas,CB,70.63,190,4.47,17,33.5,111,4.37,7,1,
2007,Tim Crowder,Texas,DE,75.63,272,4.72,32,30.5,111,4.32,7.28,1,
2007,Michael Griffin,Texas,SS,71.75,202,4.48,16,36,120,4.1,6.6,1,
2007,Brian Robison,Texas,DE,75.13,259,4.72,27,40.5,121,4.26,6.89,1,
2007,Aaron Ross,Texas,CB,72.5,193,4.46,17,34,118,4.15,6.67,1,
2007,Kasey Studdard,Texas,OG,74.5,303,5.22,32,,,,,1,
2006,Cedric Griffin,Texas,FS,72.13,199,4.54,17,35.5,125,4.1,6.84,1,
